State,Year,Month,Crop,Price_per_Quintal,Market
Karnataka,2017,5,Rice,1663.19,Local
Karnataka,2017,5,Cotton,5662.38,Local
Karnataka,2017,5,Sugarcane,336.19,Regional
Karnataka,2017,5,Maize,2182.94,Local
Karnataka,2017,5,Soybean,4238.39,Regional
Karnataka,2017,5,Wheat,2756.19,Export
Karnataka,2017,5,Barley,1337.34,Local
Karnataka,2017,5,Mustard,4427.47,Regional
Karnataka,2017,5,Gram,4523.5,Regional
Karnataka,2017,5,Peas,4496.54,Export
Karnataka,2017,5,Fodder,913.93,Export
Karnataka,2017,5,Vegetables,1277.36,Regional
Karnataka,2017,5,Watermelon,685.49,Regional
Karnataka,2017,5,Cucumber,1224.2,Local
Karnataka,2017,6,Rice,2004.4,Export
Karnataka,2017,6,Cotton,6783.04,Regional
Karnataka,2017,6,Sugarcane,511.4,Regional
Karnataka,2017,6,Maize,2350.42,Export
Karnataka,2017,6,Soybean,3450.05,Local
Karnataka,2017,6,Wheat,3129.21,Export
Karnataka,2017,6,Barley,1964.51,Regional
Karnataka,2017,6,Mustard,5055.7,Local
Karnataka,2017,6,Gram,4595.15,Export
Karnataka,2017,6,Peas,3872.34,Regional
Karnataka,2017,6,Fodder,1051.45,Regional
Karnataka,2017,6,Vegetables,1385.67,Regional
Karnataka,2017,6,Watermelon,789.34,Local
Karnataka,2017,6,Cucumber,897.52,Local
Karnataka,2017,7,Rice,2283.93,Export
Karnataka,2017,7,Cotton,6244.83,Regional
Karnataka,2017,7,Sugarcane,303.96,Export
Karnataka,2017,7,Maize,2092.8,Regional
Karnataka,2017,7,Soybean,4150.01,Export
Karnataka,2017,7,Wheat,2438.7,Regional
Karnataka,2017,7,Barley,1301.16,Regional
Karnataka,2017,7,Mustard,4240.49,Regional
Karnataka,2017,7,Gram,6442.79,Export
Karnataka,2017,7,Peas,4683.69,Regional
Karnataka,2017,7,Fodder,907.87,Export
Karnataka,2017,7,Vegetables,1589.48,Export
Karnataka,2017,7,Watermelon,729.53,Export
Karnataka,2017,7,Cucumber,1062.82,Export
Karnataka,2017,8,Rice,2355.08,Regional
Karnataka,2017,8,Cotton,6922.93,Local
Karnataka,2017,8,Sugarcane,478.5,Local
Karnataka,2017,8,Maize,1846.04,Regional
Karnataka,2017,8,Soybean,3477.76,Local
Karnataka,2017,8,Wheat,1754.34,Export
Karnataka,2017,8,Barley,1678.84,Local
Karnataka,2017,8,Mustard,5627.25,Regional
Karnataka,2017,8,Gram,4662.38,Export
Karnataka,2017,8,Peas,4242.98,Local
Karnataka,2017,8,Fodder,771.26,Local
Karnataka,2017,8,Vegetables,1123.98,Regional
Karnataka,2017,8,Watermelon,643.95,Export
Karnataka,2017,8,Cucumber,1031.27,Local
Karnataka,2017,9,Rice,1883.01,Local
Karnataka,2017,9,Cotton,7853.14,Export
Karnataka,2017,9,Sugarcane,468.97,Local
Karnataka,2017,9,Maize,1927.85,Local
Karnataka,2017,9,Soybean,4902.33,Export
Karnataka,2017,9,Wheat,2054.38,Export
Karnataka,2017,9,Barley,2105.89,Regional
Karnataka,2017,9,Mustard,5410.8,Regional
Karnataka,2017,9,Gram,4360.08,Local
Karnataka,2017,9,Peas,3594.19,Export
Karnataka,2017,9,Fodder,1200.39,Regional
Karnataka,2017,9,Vegetables,1154.97,Export
Karnataka,2017,9,Watermelon,913.44,Local
Karnataka,2017,9,Cucumber,878.2,Regional
Karnataka,2017,10,Rice,1986.63,Export
Karnataka,2017,10,Cotton,5035.34,Local
Karnataka,2017,10,Sugarcane,487.33,Local
Karnataka,2017,10,Maize,2231.28,Export
Karnataka,2017,10,Soybean,5202.02,Local
Karnataka,2017,10,Wheat,2825.97,Regional
Karnataka,2017,10,Barley,2274.55,Export
Karnataka,2017,10,Mustard,5858.0,Regional
Karnataka,2017,10,Gram,4598.8,Local
Karnataka,2017,10,Peas,3065.63,Local
Karnataka,2017,10,Fodder,1240.68,Local
Karnataka,2017,10,Vegetables,1370.76,Local
Karnataka,2017,10,Watermelon,554.94,Regional
Karnataka,2017,10,Cucumber,1632.07,Export
Karnataka,2017,11,Rice,2302.99,Export
Karnataka,2017,11,Cotton,6259.26,Local
Karnataka,2017,11,Sugarcane,340.69,Local
Karnataka,2017,11,Maize,1470.34,Regional
Karnataka,2017,11,Soybean,4207.03,Export
Karnataka,2017,11,Wheat,2793.7,Regional
Karnataka,2017,11,Barley,1635.15,Regional
Karnataka,2017,11,Mustard,4790.67,Export
Karnataka,2017,11,Gram,5821.84,Local
Karnataka,2017,11,Peas,3546.08,Local
Karnataka,2017,11,Fodder,964.86,Local
Karnataka,2017,11,Vegetables,1442.7,Local
Karnataka,2017,11,Watermelon,548.89,Export
Karnataka,2017,11,Cucumber,1076.87,Export
Karnataka,2017,12,Rice,2333.41,Local
Karnataka,2017,12,Cotton,4331.76,Local
Karnataka,2017,12,Sugarcane,494.3,Local
Karnataka,2017,12,Maize,2259.59,Regional
Karnataka,2017,12,Soybean,4484.46,Export
Karnataka,2017,12,Wheat,1900.57,Regional
Karnataka,2017,12,Barley,1632.75,Regional
Karnataka,2017,12,Mustard,6584.34,Regional
Karnataka,2017,12,Gram,4858.8,Export
Karnataka,2017,12,Peas,4608.97,Local
Karnataka,2017,12,Fodder,693.3,Local
Karnataka,2017,12,Vegetables,1621.25,Regional
Karnataka,2017,12,Watermelon,878.41,Export
Karnataka,2017,12,Cucumber,1327.16,Regional
Karnataka,2018,1,Rice,1577.41,Regional
Karnataka,2018,1,Cotton,5391.33,Export
Karnataka,2018,1,Sugarcane,408.06,Local
Karnataka,2018,1,Maize,1853.97,Local
Karnataka,2018,1,Soybean,3369.41,Regional
Karnataka,2018,1,Wheat,1635.42,Export
Karnataka,2018,1,Barley,1818.98,Regional
Karnataka,2018,1,Mustard,4985.58,Local
Karnataka,2018,1,Gram,6307.8,Regional
Karnataka,2018,1,Peas,2637.74,Export
Karnataka,2018,1,Fodder,841.51,Export
Karnataka,2018,1,Vegetables,999.87,Regional
Karnataka,2018,1,Watermelon,691.89,Regional
Karnataka,2018,1,Cucumber,1502.28,Export
Karnataka,2018,2,Rice,1998.26,Regional
Karnataka,2018,2,Cotton,5400.93,Regional
Karnataka,2018,2,Sugarcane,438.86,Export
Karnataka,2018,2,Maize,1777.36,Local
Karnataka,2018,2,Soybean,3682.86,Regional
Karnataka,2018,2,Wheat,1573.93,Local
Karnataka,2018,2,Barley,1869.13,Regional
Karnataka,2018,2,Mustard,3454.62,Regional
Karnataka,2018,2,Gram,4082.45,Local
Karnataka,2018,2,Peas,2913.38,Regional
Karnataka,2018,2,Fodder,744.79,Regional
Karnataka,2018,2,Vegetables,1910.13,Local
Karnataka,2018,2,Watermelon,832.07,Export
Karnataka,2018,2,Cucumber,1072.32,Export
Karnataka,2018,3,Rice,2478.71,Local
Karnataka,2018,3,Cotton,5844.78,Regional
Karnataka,2018,3,Sugarcane,482.74,Local
Karnataka,2018,3,Maize,1960.75,Local
Karnataka,2018,3,Soybean,4197.4,Regional
Karnataka,2018,3,Wheat,1803.26,Export
Karnataka,2018,3,Barley,1459.67,Export
Karnataka,2018,3,Mustard,4707.59,Local
Karnataka,2018,3,Gram,4735.3,Local
Karnataka,2018,3,Peas,3148.33,Regional
Karnataka,2018,3,Fodder,1118.58,Export
Karnataka,2018,3,Vegetables,1399.31,Export
Karnataka,2018,3,Watermelon,860.3,Export
Karnataka,2018,3,Cucumber,838.46,Local
Karnataka,2018,4,Rice,2002.6,Local
Karnataka,2018,4,Cotton,6830.16,Local
Karnataka,2018,4,Sugarcane,426.85,Local
Karnataka,2018,4,Maize,1892.35,Local
Karnataka,2018,4,Soybean,3828.9,Regional
Karnataka,2018,4,Wheat,2051.56,Local
Karnataka,2018,4,Barley,1417.69,Regional
Karnataka,2018,4,Mustard,5345.11,Regional
Karnataka,2018,4,Gram,4925.22,Local
Karnataka,2018,4,Peas,4245.97,Export
Karnataka,2018,4,Fodder,1161.7,Local
Karnataka,2018,4,Vegetables,1479.11,Regional
Karnataka,2018,4,Watermelon,591.37,Export
Karnataka,2018,4,Cucumber,852.55,Regional
Karnataka,2018,5,Rice,2366.53,Regional
Karnataka,2018,5,Cotton,4293.39,Export
Karnataka,2018,5,Sugarcane,337.85,Local
Karnataka,2018,5,Maize,2013.03,Local
Karnataka,2018,5,Soybean,3263.29,Local
Karnataka,2018,5,Wheat,2233.87,Export
Karnataka,2018,5,Barley,1639.98,Regional
Karnataka,2018,5,Mustard,4717.71,Regional
Karnataka,2018,5,Gram,6881.38,Regional
Karnataka,2018,5,Peas,3024.9,Export
Karnataka,2018,5,Fodder,1031.29,Local
Karnataka,2018,5,Vegetables,1259.4,Export
Karnataka,2018,5,Watermelon,745.96,Export
Karnataka,2018,5,Cucumber,1094.33,Regional
Karnataka,2018,6,Rice,1819.54,Local
Karnataka,2018,6,Cotton,4758.66,Regional
Karnataka,2018,6,Sugarcane,515.83,Export
Karnataka,2018,6,Maize,1851.89,Regional
Karnataka,2018,6,Soybean,5087.42,Local
Karnataka,2018,6,Wheat,2050.84,Export
Karnataka,2018,6,Barley,1405.36,Regional
Karnataka,2018,6,Mustard,4249.8,Export
Karnataka,2018,6,Gram,5296.87,Export
Karnataka,2018,6,Peas,3663.56,Local
Karnataka,2018,6,Fodder,1256.46,Local
Karnataka,2018,6,Vegetables,1008.04,Export
Karnataka,2018,6,Watermelon,765.16,Export
Karnataka,2018,6,Cucumber,1224.05,Export
Karnataka,2018,7,Rice,2480.07,Local
Karnataka,2018,7,Cotton,6699.27,Regional
Karnataka,2018,7,Sugarcane,442.51,Regional
Karnataka,2018,7,Maize,2470.24,Export
Karnataka,2018,7,Soybean,4223.09,Export
Karnataka,2018,7,Wheat,1931.31,Regional
Karnataka,2018,7,Barley,2306.95,Export
Karnataka,2018,7,Mustard,6092.94,Local
Karnataka,2018,7,Gram,5498.57,Local
Karnataka,2018,7,Peas,3510.16,Regional
Karnataka,2018,7,Fodder,902.41,Regional
Karnataka,2018,7,Vegetables,1117.38,Regional
Karnataka,2018,7,Watermelon,709.35,Local
Karnataka,2018,7,Cucumber,920.52,Regional
Karnataka,2018,8,Rice,2300.98,Regional
Karnataka,2018,8,Cotton,6861.72,Local
Karnataka,2018,8,Sugarcane,302.49,Regional
Karnataka,2018,8,Maize,1818.56,Regional
Karnataka,2018,8,Soybean,5542.89,Regional
Karnataka,2018,8,Wheat,1715.65,Regional
Karnataka,2018,8,Barley,1917.25,Regional
Karnataka,2018,8,Mustard,3881.52,Local
Karnataka,2018,8,Gram,5526.3,Export
Karnataka,2018,8,Peas,4446.86,Local
Karnataka,2018,8,Fodder,1040.09,Export
Karnataka,2018,8,Vegetables,1175.9,Regional
Karnataka,2018,8,Watermelon,905.54,Local
Karnataka,2018,8,Cucumber,1126.89,Export
Karnataka,2018,9,Rice,2598.69,Regional
Karnataka,2018,9,Cotton,4472.83,Export
Karnataka,2018,9,Sugarcane,481.73,Export
Karnataka,2018,9,Maize,1811.58,Local
Karnataka,2018,9,Soybean,3240.46,Regional
Karnataka,2018,9,Wheat,2250.81,Export
Karnataka,2018,9,Barley,2148.57,Regional
Karnataka,2018,9,Mustard,4106.07,Export
Karnataka,2018,9,Gram,4649.77,Local
Karnataka,2018,9,Peas,3520.17,Regional
Karnataka,2018,9,Fodder,1044.67,Regional
Karnataka,2018,9,Vegetables,1434.76,Regional
Karnataka,2018,9,Watermelon,994.1,Export
Karnataka,2018,9,Cucumber,1325.56,Export
Karnataka,2018,10,Rice,2380.26,Regional
Karnataka,2018,10,Cotton,6867.08,Export
Karnataka,2018,10,Sugarcane,533.23,Export
Karnataka,2018,10,Maize,1600.05,Local
Karnataka,2018,10,Soybean,3144.2,Export
Karnataka,2018,10,Wheat,1686.54,Regional
Karnataka,2018,10,Barley,2026.73,Export
Karnataka,2018,10,Mustard,5718.29,Export
Karnataka,2018,10,Gram,5987.3,Export
Karnataka,2018,10,Peas,4192.95,Export
Karnataka,2018,10,Fodder,905.24,Export
Karnataka,2018,10,Vegetables,1474.45,Regional
Karnataka,2018,10,Watermelon,678.82,Local
Karnataka,2018,10,Cucumber,1290.55,Export
Karnataka,2018,11,Rice,2466.37,Local
Karnataka,2018,11,Cotton,5361.29,Local
Karnataka,2018,11,Sugarcane,522.15,Export
Karnataka,2018,11,Maize,2119.53,Regional
Karnataka,2018,11,Soybean,3763.88,Regional
Karnataka,2018,11,Wheat,1928.82,Regional
Karnataka,2018,11,Barley,1779.05,Local
Karnataka,2018,11,Mustard,3408.69,Local
Karnataka,2018,11,Gram,7313.53,Local
Karnataka,2018,11,Peas,3475.36,Regional
Karnataka,2018,11,Fodder,1027.77,Regional
Karnataka,2018,11,Vegetables,1605.84,Local
Karnataka,2018,11,Watermelon,636.92,Local
Karnataka,2018,11,Cucumber,988.92,Regional
Karnataka,2018,12,Rice,1770.2,Export
Karnataka,2018,12,Cotton,4506.5,Export
Karnataka,2018,12,Sugarcane,354.76,Local
Karnataka,2018,12,Maize,1947.45,Regional
Karnataka,2018,12,Soybean,4672.7,Local
Karnataka,2018,12,Wheat,1873.48,Regional
Karnataka,2018,12,Barley,2224.67,Export
Karnataka,2018,12,Mustard,4590.3,Local
Karnataka,2018,12,Gram,4396.62,Export
Karnataka,2018,12,Peas,3270.34,Export
Karnataka,2018,12,Fodder,975.83,Regional
Karnataka,2018,12,Vegetables,1362.18,Regional
Karnataka,2018,12,Watermelon,526.06,Export
Karnataka,2018,12,Cucumber,788.99,Regional
Karnataka,2019,1,Rice,2351.35,Regional
Karnataka,2019,1,Cotton,7462.94,Local
Karnataka,2019,1,Sugarcane,284.16,Regional
Karnataka,2019,1,Maize,1896.93,Regional
Karnataka,2019,1,Soybean,4854.03,Export
Karnataka,2019,1,Wheat,1633.62,Local
Karnataka,2019,1,Barley,2360.97,Local
Karnataka,2019,1,Mustard,6241.97,Regional
Karnataka,2019,1,Gram,6432.49,Regional
Karnataka,2019,1,Peas,3770.27,Local
Karnataka,2019,1,Fodder,736.08,Local
Karnataka,2019,1,Vegetables,1119.15,Local
Karnataka,2019,1,Watermelon,547.9,Local
Karnataka,2019,1,Cucumber,811.63,Export
Karnataka,2019,2,Rice,2542.65,Local
Karnataka,2019,2,Cotton,4589.15,Regional
Karnataka,2019,2,Sugarcane,468.34,Export
Karnataka,2019,2,Maize,2441.5,Local
Karnataka,2019,2,Soybean,5964.3,Export
Karnataka,2019,2,Wheat,2457.65,Export
Karnataka,2019,2,Barley,1451.91,Regional
Karnataka,2019,2,Mustard,4322.05,Local
Karnataka,2019,2,Gram,5105.4,Export
Karnataka,2019,2,Peas,3486.93,Regional
Karnataka,2019,2,Fodder,987.34,Export
Karnataka,2019,2,Vegetables,1629.05,Local
Karnataka,2019,2,Watermelon,641.66,Export
Karnataka,2019,2,Cucumber,1200.22,Local
Karnataka,2019,3,Rice,1937.97,Local
Karnataka,2019,3,Cotton,5561.15,Local
Karnataka,2019,3,Sugarcane,456.76,Export
Karnataka,2019,3,Maize,1215.2,Local
Karnataka,2019,3,Soybean,4698.9,Export
Karnataka,2019,3,Wheat,2960.5,Export
Karnataka,2019,3,Barley,1794.28,Local
Karnataka,2019,3,Mustard,5940.67,Local
Karnataka,2019,3,Gram,5952.5,Export
Karnataka,2019,3,Peas,4750.42,Regional
Karnataka,2019,3,Fodder,965.04,Export
Karnataka,2019,3,Vegetables,1436.26,Regional
Karnataka,2019,3,Watermelon,807.66,Regional
Karnataka,2019,3,Cucumber,1408.33,Regional
Karnataka,2019,4,Rice,2358.75,Regional
Karnataka,2019,4,Cotton,5275.86,Regional
Karnataka,2019,4,Sugarcane,308.42,Local
Karnataka,2019,4,Maize,1756.01,Regional
Karnataka,2019,4,Soybean,3598.79,Export
Karnataka,2019,4,Wheat,2102.78,Local
Karnataka,2019,4,Barley,1775.1,Local
Karnataka,2019,4,Mustard,5023.57,Export
Karnataka,2019,4,Gram,7002.78,Regional
Karnataka,2019,4,Peas,3134.81,Export
Karnataka,2019,4,Fodder,727.38,Export
Karnataka,2019,4,Vegetables,947.89,Local
Karnataka,2019,4,Watermelon,831.68,Export
Karnataka,2019,4,Cucumber,758.03,Regional
Karnataka,2019,5,Rice,1960.72,Export
Karnataka,2019,5,Cotton,8002.49,Export
Karnataka,2019,5,Sugarcane,497.53,Local
Karnataka,2019,5,Maize,1210.41,Local
Karnataka,2019,5,Soybean,3461.17,Export
Karnataka,2019,5,Wheat,1597.87,Regional
Karnataka,2019,5,Barley,1297.04,Export
Karnataka,2019,5,Mustard,4545.74,Regional
Karnataka,2019,5,Gram,5022.12,Regional
Karnataka,2019,5,Peas,2913.48,Regional
Karnataka,2019,5,Fodder,1097.89,Export
Karnataka,2019,5,Vegetables,1085.75,Export
Karnataka,2019,5,Watermelon,780.93,Export
Karnataka,2019,5,Cucumber,1517.58,Local
Karnataka,2019,6,Rice,1579.13,Local
Karnataka,2019,6,Cotton,6197.18,Regional
Karnataka,2019,6,Sugarcane,320.81,Regional
Karnataka,2019,6,Maize,2541.45,Regional
Karnataka,2019,6,Soybean,4143.71,Local
Karnataka,2019,6,Wheat,1945.3,Regional
Karnataka,2019,6,Barley,2158.68,Regional
Karnataka,2019,6,Mustard,5511.09,Export
Karnataka,2019,6,Gram,5176.64,Local
Karnataka,2019,6,Peas,3758.97,Export
Karnataka,2019,6,Fodder,911.53,Local
Karnataka,2019,6,Vegetables,1753.06,Export
Karnataka,2019,6,Watermelon,643.16,Regional
Karnataka,2019,6,Cucumber,1407.92,Local
Karnataka,2019,7,Rice,1826.57,Export
Karnataka,2019,7,Cotton,4382.82,Regional
Karnataka,2019,7,Sugarcane,429.91,Regional
Karnataka,2019,7,Maize,2075.08,Local
Karnataka,2019,7,Soybean,5836.44,Regional
Karnataka,2019,7,Wheat,2364.79,Regional
Karnataka,2019,7,Barley,1229.44,Export
Karnataka,2019,7,Mustard,6090.63,Export
Karnataka,2019,7,Gram,4524.03,Regional
Karnataka,2019,7,Peas,3655.27,Local
Karnataka,2019,7,Fodder,837.89,Regional
Karnataka,2019,7,Vegetables,1758.62,Local
Karnataka,2019,7,Watermelon,773.04,Export
Karnataka,2019,7,Cucumber,1135.35,Export
Karnataka,2019,8,Rice,2371.61,Local
Karnataka,2019,8,Cotton,8116.73,Local
Karnataka,2019,8,Sugarcane,408.31,Local
Karnataka,2019,8,Maize,1843.25,Local
Karnataka,2019,8,Soybean,3554.14,Local
Karnataka,2019,8,Wheat,1815.08,Export
Karnataka,2019,8,Barley,1863.85,Local
Karnataka,2019,8,Mustard,4186.53,Local
Karnataka,2019,8,Gram,3750.35,Local
Karnataka,2019,8,Peas,2913.05,Local
Karnataka,2019,8,Fodder,1039.67,Local
Karnataka,2019,8,Vegetables,1796.09,Export
Karnataka,2019,8,Watermelon,568.87,Export
Karnataka,2019,8,Cucumber,937.14,Export
Karnataka,2019,9,Rice,2704.24,Local
Karnataka,2019,9,Cotton,7526.32,Local
Karnataka,2019,9,Sugarcane,538.08,Export
Karnataka,2019,9,Maize,2292.26,Local
Karnataka,2019,9,Soybean,3626.1,Local
Karnataka,2019,9,Wheat,1851.77,Export
Karnataka,2019,9,Barley,1756.98,Local
Karnataka,2019,9,Mustard,5533.25,Local
Karnataka,2019,9,Gram,5258.28,Export
Karnataka,2019,9,Peas,2485.95,Local
Karnataka,2019,9,Fodder,972.98,Export
Karnataka,2019,9,Vegetables,1802.15,Local
Karnataka,2019,9,Watermelon,573.12,Export
Karnataka,2019,9,Cucumber,1348.64,Regional
Karnataka,2019,10,Rice,1671.31,Regional
Karnataka,2019,10,Cotton,6988.89,Regional
Karnataka,2019,10,Sugarcane,395.37,Regional
Karnataka,2019,10,Maize,1804.53,Export
Karnataka,2019,10,Soybean,4091.19,Export
Karnataka,2019,10,Wheat,1873.67,Local
Karnataka,2019,10,Barley,1625.6,Regional
Karnataka,2019,10,Mustard,4833.31,Export
Karnataka,2019,10,Gram,5780.26,Export
Karnataka,2019,10,Peas,3001.9,Regional
Karnataka,2019,10,Fodder,737.1,Local
Karnataka,2019,10,Vegetables,1081.87,Local
Karnataka,2019,10,Watermelon,655.39,Export
Karnataka,2019,10,Cucumber,1561.53,Local
Karnataka,2019,11,Rice,1533.41,Local
Karnataka,2019,11,Cotton,5713.0,Local
Karnataka,2019,11,Sugarcane,571.31,Export
Karnataka,2019,11,Maize,1818.97,Local
Karnataka,2019,11,Soybean,3482.43,Export
Karnataka,2019,11,Wheat,2802.95,Export
Karnataka,2019,11,Barley,1752.62,Regional
Karnataka,2019,11,Mustard,5465.77,Regional
Karnataka,2019,11,Gram,6654.12,Regional
Karnataka,2019,11,Peas,3526.08,Regional
Karnataka,2019,11,Fodder,945.48,Export
Karnataka,2019,11,Vegetables,1081.76,Regional
Karnataka,2019,11,Watermelon,680.41,Local
Karnataka,2019,11,Cucumber,1020.44,Export
Karnataka,2019,12,Rice,1801.53,Export
Karnataka,2019,12,Cotton,8056.53,Local
Karnataka,2019,12,Sugarcane,328.99,Export
Karnataka,2019,12,Maize,2208.8,Regional
Karnataka,2019,12,Soybean,4522.81,Local
Karnataka,2019,12,Wheat,1732.85,Local
Karnataka,2019,12,Barley,2236.92,Export
Karnataka,2019,12,Mustard,4662.63,Regional
Karnataka,2019,12,Gram,4362.0,Export
Karnataka,2019,12,Peas,2373.38,Regional
Karnataka,2019,12,Fodder,1076.37,Export
Karnataka,2019,12,Vegetables,1437.97,Export
Karnataka,2019,12,Watermelon,771.52,Local
Karnataka,2019,12,Cucumber,1220.04,Local
Karnataka,2020,1,Rice,2790.6,Local
Karnataka,2020,1,Cotton,4951.08,Export
Karnataka,2020,1,Sugarcane,558.24,Regional
Karnataka,2020,1,Maize,1431.68,Regional
Karnataka,2020,1,Soybean,5761.51,Regional
Karnataka,2020,1,Wheat,1598.76,Regional
Karnataka,2020,1,Barley,2195.79,Regional
Karnataka,2020,1,Mustard,5690.79,Local
Karnataka,2020,1,Gram,5280.83,Export
Karnataka,2020,1,Peas,3333.34,Export
Karnataka,2020,1,Fodder,1018.74,Local
Karnataka,2020,1,Vegetables,1763.01,Regional
Karnataka,2020,1,Watermelon,848.49,Export
Karnataka,2020,1,Cucumber,1306.06,Local
Karnataka,2020,2,Rice,1640.23,Export
Karnataka,2020,2,Cotton,7939.54,Regional
Karnataka,2020,2,Sugarcane,451.2,Local
Karnataka,2020,2,Maize,1491.86,Local
Karnataka,2020,2,Soybean,3597.76,Export
Karnataka,2020,2,Wheat,2200.37,Local
Karnataka,2020,2,Barley,1879.08,Regional
Karnataka,2020,2,Mustard,4333.63,Local
Karnataka,2020,2,Gram,5564.71,Regional
Karnataka,2020,2,Peas,4416.56,Export
Karnataka,2020,2,Fodder,910.41,Local
Karnataka,2020,2,Vegetables,1665.76,Regional
Karnataka,2020,2,Watermelon,584.71,Regional
Karnataka,2020,2,Cucumber,980.47,Export
Karnataka,2020,3,Rice,2246.11,Regional
Karnataka,2020,3,Cotton,4053.02,Regional
Karnataka,2020,3,Sugarcane,451.31,Regional
Karnataka,2020,3,Maize,1585.49,Regional
Karnataka,2020,3,Soybean,5118.95,Regional
Karnataka,2020,3,Wheat,2335.32,Export
Karnataka,2020,3,Barley,1752.59,Local
Karnataka,2020,3,Mustard,3603.74,Export
Karnataka,2020,3,Gram,5232.45,Export
Karnataka,2020,3,Peas,2433.0,Export
Karnataka,2020,3,Fodder,1089.88,Local
Karnataka,2020,3,Vegetables,1529.03,Export
Karnataka,2020,3,Watermelon,496.08,Local
Karnataka,2020,3,Cucumber,746.52,Regional
Karnataka,2020,4,Rice,2702.49,Regional
Karnataka,2020,4,Cotton,6377.33,Export
Karnataka,2020,4,Sugarcane,331.86,Local
Karnataka,2020,4,Maize,1528.42,Export
Karnataka,2020,4,Soybean,4524.63,Local
Karnataka,2020,4,Wheat,2460.24,Export
Karnataka,2020,4,Barley,2291.88,Regional
Karnataka,2020,4,Mustard,6043.49,Export
Karnataka,2020,4,Gram,5028.69,Export
Karnataka,2020,4,Peas,3118.76,Export
Karnataka,2020,4,Fodder,1135.27,Regional
Karnataka,2020,4,Vegetables,1086.03,Regional
Karnataka,2020,4,Watermelon,516.28,Local
Karnataka,2020,4,Cucumber,1172.54,Export
Karnataka,2020,5,Rice,1913.51,Regional
Karnataka,2020,5,Cotton,4612.65,Export
Karnataka,2020,5,Sugarcane,353.26,Local
Karnataka,2020,5,Maize,2004.63,Regional
Karnataka,2020,5,Soybean,5741.69,Local
Karnataka,2020,5,Wheat,3032.8,Local
Karnataka,2020,5,Barley,1744.53,Export
Karnataka,2020,5,Mustard,5608.51,Export
Karnataka,2020,5,Gram,6880.27,Local
Karnataka,2020,5,Peas,2974.07,Export
Karnataka,2020,5,Fodder,892.02,Export
Karnataka,2020,5,Vegetables,1080.25,Regional
Karnataka,2020,5,Watermelon,462.53,Export
Karnataka,2020,5,Cucumber,1089.84,Export
Karnataka,2020,6,Rice,2267.64,Export
Karnataka,2020,6,Cotton,4897.83,Local
Karnataka,2020,6,Sugarcane,280.69,Export
Karnataka,2020,6,Maize,2214.94,Regional
Karnataka,2020,6,Soybean,4177.24,Regional
Karnataka,2020,6,Wheat,2252.09,Export
Karnataka,2020,6,Barley,1791.14,Regional
Karnataka,2020,6,Mustard,3955.81,Regional
Karnataka,2020,6,Gram,5281.28,Regional
Karnataka,2020,6,Peas,2857.96,Local
Karnataka,2020,6,Fodder,738.34,Regional
Karnataka,2020,6,Vegetables,1307.02,Regional
Karnataka,2020,6,Watermelon,730.28,Regional
Karnataka,2020,6,Cucumber,1332.76,Local
Karnataka,2020,7,Rice,2579.69,Local
Karnataka,2020,7,Cotton,7625.33,Export
Karnataka,2020,7,Sugarcane,483.75,Local
Karnataka,2020,7,Maize,1866.98,Local
Karnataka,2020,7,Soybean,4118.25,Regional
Karnataka,2020,7,Wheat,2392.38,Export
Karnataka,2020,7,Barley,1805.12,Local
Karnataka,2020,7,Mustard,4142.53,Regional
Karnataka,2020,7,Gram,5916.9,Regional
Karnataka,2020,7,Peas,2574.13,Export
Karnataka,2020,7,Fodder,826.86,Local
Karnataka,2020,7,Vegetables,1566.72,Regional
Karnataka,2020,7,Watermelon,494.32,Local
Karnataka,2020,7,Cucumber,1323.21,Regional
Karnataka,2020,8,Rice,1806.39,Local
Karnataka,2020,8,Cotton,7324.09,Regional
Karnataka,2020,8,Sugarcane,442.9,Regional
Karnataka,2020,8,Maize,1423.75,Regional
Karnataka,2020,8,Soybean,5646.5,Export
Karnataka,2020,8,Wheat,1803.06,Local
Karnataka,2020,8,Barley,1807.06,Export
Karnataka,2020,8,Mustard,4191.87,Regional
Karnataka,2020,8,Gram,3838.09,Regional
Karnataka,2020,8,Peas,4413.75,Local
Karnataka,2020,8,Fodder,791.95,Export
Karnataka,2020,8,Vegetables,1538.95,Local
Karnataka,2020,8,Watermelon,689.6,Regional
Karnataka,2020,8,Cucumber,944.83,Regional
Karnataka,2020,9,Rice,2716.73,Export
Karnataka,2020,9,Cotton,7993.21,Regional
Karnataka,2020,9,Sugarcane,419.66,Local
Karnataka,2020,9,Maize,1416.12,Local
Karnataka,2020,9,Soybean,5950.57,Regional
Karnataka,2020,9,Wheat,1812.18,Regional
Karnataka,2020,9,Barley,1133.37,Local
Karnataka,2020,9,Mustard,4345.35,Export
Karnataka,2020,9,Gram,5872.52,Local
Karnataka,2020,9,Peas,2652.57,Local
Karnataka,2020,9,Fodder,924.47,Regional
Karnataka,2020,9,Vegetables,1066.66,Local
Karnataka,2020,9,Watermelon,627.25,Local
Karnataka,2020,9,Cucumber,1281.3,Regional
Karnataka,2020,10,Rice,2169.7,Regional
Karnataka,2020,10,Cotton,4496.06,Export
Karnataka,2020,10,Sugarcane,341.44,Local
Karnataka,2020,10,Maize,1464.0,Local
Karnataka,2020,10,Soybean,3495.44,Local
